GPSID,ETRS89_X,ETRS89_Y,ETRS89_Z,ElevMSL,Date,DEMval,diff,cntrdist,GCPdist,GCPavgdist
1360,453883.9989,6071962.758,45.6181,5.3881,20160927,5.37309264271636,-0.015007357283638,23.6067747701088,12.8156527582585,28.213345240988
1361,453883.6541,6071962.96,45.5111,5.2811,20160927,5.27210320498956,-0.00899679501043682,23.2077172191342,12.6560866152923,27.895256424562
1362,453882.8044,6071963.002,45.3414,5.1114,20160927,5.08972951933678,-0.0216704806632206,22.4794896264463,12.0144087981942,27.27047174709
1363,453881.9189,6071963.052,45.1521,4.9221,20160927,4.92865174419145,0.00655174419145155,21.7264154211524,11.3791328147952,26.630608072031
1364,453881.1371,6071963.079,44.9992,4.7692,20160927,4.77916043677797,0.00996043677796887,21.0804856789058,10.8354164208528,26.0836578823187
1365,453880.2973,6071963.106,44.8628,4.6328,20160927,4.64366363280986,0.0108636328098601,20.3985138562588,10.2841701701951,25.5109257933659
1366,453879.428,6071963.163,44.75,4.52,20160927,4.54160813403805,0.0216081340380487,19.6868956530601,9.78024181707711,24.9254839738235
1367,453878.6248,6071963.204,44.6521,4.4221,20160927,4.4426246322277,0.020524632227704,19.0488543125859,9.35290397916149,24.4052705632063
1368,453877.8645,6071963.276,44.5453,4.3153,20160927,4.33673519167711,0.0214351916771127,18.4344051447492,9.02516793466696,23.9183675515011
1369,453877.0047,6071963.356,44.4806,4.2506,20160927,4.26903701550736,0.018437015507363,17.7545007085904,8.71922836550666,23.3891672251271
1370,453876.0313,6071963.439,44.3784,4.1484,20160927,4.17523383795307,0.0268338379530721,17.0103630452263,8.45910287790406,22.8217007293106
1371,453875.0418,6071963.516,44.265,4.035,20160927,4.07844871393089,0.0434487139308946,16.2846959696778,8.29759140006407,22.2816414031387
1372,453874.0419,6071963.609,44.2109,3.9809,20160927,4.00786067739581,0.0269606773958078,15.5694804597543,8.2684299004174,21.7684299743642
1373,453873.037,6071963.714,44.1116,3.8816,20160927,3.91492489104401,0.0333248910440127,14.8750355894844,8.37294237410748,21.2884089802674
1374,453872.1695,6071963.796,44.1231,3.8931,20160927,3.90752008846244,0.0144200884624381,14.3130650000483,8.55006761709508,20.9097876798751
1375,453871.2382,6071963.879,44.0347,3.8047,20160927,3.84789283364283,0.0431928336428316,13.7500593536073,8.82757103855382,20.5395992396916
1376,453870.3361,6071963.946,44.0396,3.8096,20160927,3.81861259550115,0.00901259550114641,13.2567982653026,9.16699846315116,20.2206126391516
1377,453869.4053,6071964.021,44.0172,3.7872,20160927,3.82070202557997,0.0335020255799736,12.7896579838638,8.64889282486064,19.9258007194086
1378,453868.4164,6071964.109,43.9986,3.7686,20160927,3.80977056517223,0.0411705651722314,12.343648993325,8.02600890603183,19.6508663407056
1379,453867.4247,6071964.233,43.9909,3.7609,20160927,3.82216341728396,0.0612634172839646,11.9281155708236,7.44960476078452,19.4048693693395
1380,453866.49,6071964.297,43.9931,3.7631,20160927,3.7992907683248,0.0361907683248028,11.653749801767,7.04430223647165,19.2377892009879
1381,453865.5132,6071964.374,43.9721,3.7421,20160927,3.78422195661854,0.0421219566185407,11.4321578114173,6.72497131922075,19.1064053733736
1382,453864.4893,6071964.456,43.9546,3.7246,20160927,3.77386539076869,0.0492653907686917,11.2855707313744,6.53151655353649,19.022893412149
1383,453863.4505,6071964.492,43.9267,3.6967,20160927,3.72620926944012,0.0295092694401227,11.2783597081729,6.54414732850924,19.0180060292788
1384,453862.4094,6071964.524,43.8834,3.6534,20160927,3.68543234007333,0.0320323400733313,11.3709194675327,6.72399162399763,19.0746992844589
1385,453861.4086,6071964.566,43.8129,3.5829,20160927,3.61282100912262,0.0299210091226159,11.5372117233661,7.02900938730233,19.1792612436177
1386,453860.2654,6071964.599,43.7428,3.5128,20160927,3.55665814097711,0.0438581409771093,11.8426149702447,7.53957009102872,19.3673842556533
1387,453859.2183,6071964.635,43.657,3.427,20160927,3.45086221002334,0.0238622100233359,12.2046990735974,8.11665053425189,19.5926107212421
1388,453858.169,6071964.699,43.5114,3.2814,20160927,3.29721577937598,0.0158157793759841,12.6200273156812,8.76267430652456,19.8588483107007
1389,453857.4169,6071964.725,43.3619,3.1319,20160927,3.15775285510917,0.0258528551091652,12.978924446981,8.98494506400123,20.0872295746588
1390,453856.6397,6071964.765,43.2575,3.0275,20160927,3.05569106270527,0.0281910627052682,13.3734086061297,8.70994114122749,20.3447966631168
1391,453855.803,6071964.809,43.1536,2.9236,20160927,2.93978021419112,0.016180214191122,13.8337599651904,8.48490453717898,20.6511735323184
1392,453854.9815,6071964.879,43.0613,2.8313,20160927,2.86514555541028,0.0338455554102848,14.298719547757,8.36665173439307,20.9732001069179
1393,453854.2366,6071964.906,42.9963,2.7663,20160927,2.79144249801157,0.0251424980115709,14.7742476830506,8.29249632898549,21.3009215904318
1394,453853.2251,6071964.957,42.7993,2.5693,20160927,2.58747300902528,0.018173009025281,15.4441230910418,8.31293966151369,21.7780633545037
1395,453852.5833,6071965,42.6523,2.4223,20160927,2.45258952937563,0.0302895293756298,15.8808067114454,8.40010531417958,22.0989100980164
1396,453852.212,6071965.018,42.5865,2.3565,20160927,2.38828911056528,0.0317891105652843,16.1443190043108,8.46565183562053,22.2936019938046
1397,453851.3806,6071965.046,42.4872,2.2572,20160927,2.29278349460812,0.0355834946081224,16.7571068129852,8.65667858713591,22.751039393253
1398,453850.7984,6071965.048,42.3987,2.1687,20160927,2.19239866370567,0.0236986637056691,17.2081145122518,8.81795570221687,23.090249761179
1399,453850.2421,6071965.063,42.326,2.096,20160927,2.11675966766888,0.0207596676688779,17.6383106652966,9.01680088562359,23.4212412998439
1400,453849.7869,6071965.075,42.2556,2.0256,20160927,2.03535527095733,0.00975527095733497,17.9956394474448,9.201125138403,23.6993040361246
1401,453849.4803,6071965.065,42.2152,1.9852,20160927,1.99944848821235,0.0142484882123473,18.2493515318037,9.31941465417285,23.8947658632046
1402,453849.1735,6071965.101,42.1535,1.9235,20160927,1.94517794052894,0.0216779405289447,18.4783116302648,9.48724223608624,24.0810983397029
1403,453848.655,6071965.265,42.0875,1.8575,20160927,1.89578574623645,0.0382857462364525,18.8128086895468,9.8763842064523,24.3756048303209
1404,453848.1669,6071965.69,42.0303,1.8003,20160927,1.83152433918813,0.0312243391881302,18.9918995394878,10.4879656185931,24.5930898721287
1405,453847.6941,6071966.386,41.9937,1.7637,20160927,1.77405094112381,0.0103509411238101,19.0433585936617,11.3277030155298,24.7485151968095
1406,453847.4568,6071967.1,41.9369,1.7069,20160927,1.74268282819126,0.0357828281912635,18.9137832059886,12.0638007954294,24.7555159410628
1407,453847.3541,6071967.74,41.9338,1.7038,20160927,1.73261752933134,0.0288175293313362,18.7229395445588,12.6716758013437,24.6978158765301
1408,453847.3179,6071968.405,41.9393,1.7093,20160927,1.7425038242044,0.033203824204399,18.4818295609811,13.2744435143303,24.6001458876891
1409,453847.3406,6071969.022,41.9442,1.7142,20160927,1.74482147748717,0.0306214774871747,18.2246558104851,13.8137753042515,24.4803775359511
1410,453847.3895,6071969.639,41.9458,1.7158,20160927,1.76301600501357,0.047216005013565,17.9603644179923,14.3482561052045,24.3518581656392
1411,453847.4727,6071970.302,41.9578,1.7278,20160927,1.76571464445282,0.0379146444528231,17.6669404615172,14.9174858770902,24.2030486575612
1412,453847.5023,6071970.464,41.9661,1.7361,20160927,1.78129167471915,0.0451916747191545,17.5895136622726,15.0541260018823,24.1619437502989
1413,453847.5356,6071970.553,41.9607,1.7307,20160927,1.77688842623495,0.0461884262349532,17.5312128522748,15.1227248261536,24.127876172217
1414,453847.7862,6071971.527,42.0046,1.7746,20160927,1.79399406794378,0.0193940679437778,17.0252159484347,15.9315846051933,23.8469783924822
1415,453847.8332,6071971.775,41.9893,1.7593,20160927,1.8035553431358,0.044255343135795,16.919858250544,16.1469431735643,23.790894930441
1416,453847.8052,6071972.049,41.9921,1.7621,20160927,1.79927547009498,0.0371754700949791,16.8850809500673,16.4135768992665,23.7856025243799
1417,453848.0282,6071972.507,42.0351,1.8051,20160927,1.82840277132025,0.0233027713202514,16.572149776645,16.3180280438805,23.5960665267832
1418,453848.6535,6071972.904,42.1072,1.8772,20160927,1.89091892418961,0.0137189241896136,15.8836714174151,15.7390489626907,23.1451422090476
1419,453849.076,6071973.054,42.1606,1.9306,20160927,1.94312130854398,0.0125213085439828,15.4413484336626,15.3393122726561,22.8542443761809
1420,453849.0768,6071973.056,42.1608,1.9308,20160927,1.94325510445853,0.0124551044585344,15.4402128813679,15.3387896276084,22.8535913237307
1421,453849.0744,6071973.056,42.1626,1.9326,20160927,1.94298474831934,0.0103847483193404,15.4425763570036,15.3411676335263,22.8551788318695
1422,453849.0769,6071973.051,42.1599,1.9299,20160927,1.94317081190346,0.0132708119034581,15.4409842451148,15.3380159280902,22.8538351247903
1423,453849.0755,6071973.05,42.1581,1.9281,20160927,1.94296853956165,0.0148685395616506,15.442537001165,15.3392684392028,22.8548232075505
1424,453849.0783,6071973.049,42.1551,1.9251,20160927,1.94331999198345,0.0182199919834478,15.4399540415787,15.336359277506,22.8530333140472
1425,453849.0798,6071973.05,42.1619,1.9319,20160927,1.94353110505861,0.0116311050586051,15.438302744196,15.3350076308759,22.8519791527414
1426,453849.6381,6071973.195,42.2503,2.0203,20160927,2.02339377764129,0.00309377764129115,14.8633487362778,14.8029511453551,22.477335544389
1427,453850.3126,6071973.466,42.3342,2.1042,20160927,2.13174352880789,0.027543528807894,14.1532221233713,14.1812882968982,22.029290868236
1428,453851.023,6071973.746,42.4215,2.1915,20160927,2.21807134463896,0.0265713446389619,13.408049365192,13.5367702204607,21.5705790820707
1429,453851.8099,6071974.044,42.5214,2.2914,20160927,2.3410625266633,0.049662526663302,12.5868409006238,12.8351984015927,21.0788637290018
1430,453852.526,6071974.281,42.6201,2.3901,20160927,2.40748727090074,0.0173872709007368,11.8461489288682,12.2028361458278,20.6474491143873
1431,453853.2578,6071974.554,42.7379,2.5079,20160927,2.5193948572596,0.0114948572595983,11.087776652102,11.5811741993428,20.2205084156646
1432,453854.0977,6071974.818,42.9,2.67,20160927,2.70923081973647,0.0392308197364724,10.225919808822,10.8755225754563,19.7512258135087
1433,453855.0156,6071975.092,43.0066,2.7766,20160927,2.82150584404819,0.0449058440481851,9.28900646315791,10.1297656616915,19.263049166815
1434,453855.9012,6071975.355,43.1577,2.9277,20160927,2.90978754293503,-0.0179124570649676,8.38962317896015,9.44596037692463,18.8175713130128
1435,453856.8263,6071975.58,43.2247,2.9947,20160927,3.03637494214135,0.0416749421413503,7.45740946543861,8.75250522360486,18.3808580843726
1436,453857.7963,6071975.776,43.3746,3.1446,20160927,3.19629938956845,0.0516993895684474,6.4858017701804,8.0583383947958,17.9560157020585
1437,453858.6584,6071975.926,43.491,3.261,20160927,3.31034509644944,0.0493450964494393,5.62668615364331,7.48128060950667,17.6091831567677
1438,453859.4289,6071976.061,43.6003,3.3703,20160927,3.4156144745247,0.0453144745246972,4.86372642337979,6.84302507768232,17.3263958781546
1439,453860.3196,6071976.205,43.7329,3.5029,20160927,3.55438196747437,0.0514819674743676,3.98963016727509,6.11027512971773,17.0351529844892
1440,453861.2654,6071976.322,43.871,3.641,20160927,3.67978351646354,0.0387835164635417,3.07229355223446,5.41773238211054,16.7731981036997
1441,453862.2852,6071976.412,43.9801,3.7501,20160927,3.80049391239396,0.0503939123939636,2.10695096065279,4.80489875493986,16.5548208072932
1442,453863.3308,6071976.506,44.0639,3.8339,20160927,3.87759501329767,0.0436950132976714,1.22149425611808,4.33886547852701,16.4131261420909
1443,453864.3753,6071976.555,44.0727,3.8427,20160927,3.88619404492608,0.0434940449260779,0.820654210781656,4.13997187110966,16.3665397013315
1444,453865.4029,6071976.62,44.0724,3.8424,20160927,3.89365907517831,0.0512590751783062,1.42527316241541,4.18056603943875,16.4197845025243
1445,453866.4143,6071976.668,44.0889,3.8589,20160927,3.90880330808338,0.0499033080833837,2.32561950165075,4.47308020207946,16.5641330942042
1446,453867.5,6071976.725,44.1238,3.8938,20160927,3.93576327309318,0.0419632730931774,3.36547259330607,4.99641731682475,16.8080842503723
1447,453868.5392,6071976.793,44.1763,3.9463,20160927,3.9921437127053,0.0458437127052962,4.38557441498264,5.64064771493226,17.1136848080564
1448,453869.4138,6071976.842,44.0726,3.8426,20160927,3.92711339284078,0.0845133928407797,5.24885797263869,6.27124592399363,17.4160284286441
1449,453870.4369,6071976.906,44.2242,3.9942,20160927,4.0107582737558,0.0165582737557983,6.26443353016804,7.07195401619329,17.8145130014441
1450,453871.4022,6071976.937,44.1444,3.9144,20160927,3.96419684956543,0.0497968495654342,7.22017002221904,7.88922004011967,18.2281728313203
1451,453872.439,6071976.997,44.2694,4.0394,20160927,4.07978437272399,0.0403843727239943,8.25333484786293,8.78933928105753,18.7103295475775
1452,453873.2912,6071977.009,44.2674,4.0374,20160927,4.07357117711862,0.0361711771186251,9.0981806834187,9.56457168110524,19.1318049869878
1453,453874.1212,6071977.012,44.3002,4.0702,20160927,4.10388576988734,0.0336857698873416,9.92112336127102,10.33437576439,19.5633008345403
1454,453875.019,6071977.019,44.3671,4.1371,20160927,4.17115624764877,0.0340562476487705,10.8129488473846,11.175533141532,20.0524412583163
1455,453876.0774,6071977.004,44.401,4.171,20160927,4.19400995974591,0.0230099597459059,11.8629675855304,12.1845777014488,20.6565993624186
1456,453877.329,6071976.975,44.498,4.268,20160927,4.28689813020651,0.0188981302065141,13.1053522441071,13.3907974745272,21.4078277423745
1457,453878.4461,6071976.918,44.5829,4.3529,20160927,4.39690912978189,0.0440091297818928,14.2130291722523,14.4820348436732,22.1095564890182
1458,453879.166,6071976.876,44.6412,4.4112,20160927,4.43932197698483,0.028121976984826,14.9273142072945,15.1886972779037,22.5767908126012
1459,453879.751,6071976.837,44.6844,4.4544,20160927,4.4758992534339,0.0214992534339045,15.5078722409742,15.7650957814307,22.9647295191115
1460,453880.4016,6071976.792,44.756,4.526,20160927,4.55552566611786,0.0295256661178609,16.1539131359005,16.4073405388209,23.4046170754014
1461,453881.1654,6071976.743,44.8589,4.6289,20160927,4.63770282396363,0.00880282396362819,16.9131863743871,17.1614032398824,23.932045171953
1462,453881.8731,6071976.699,44.9437,4.7137,20160927,4.73121223223057,0.0175122322305672,17.6172392744382,17.8606262659211,24.4308487007843
1463,453882.6918,6071976.652,45.0785,4.8485,20160927,4.85701052365852,0.0085105236585159,18.4323923609212,18.6696010198658,25.019478395474
1464,453883.6024,6071976.564,45.2518,5.0218,20160927,5.0215900912554,-0.000209908744598586,19.337977701949,19.5779717733251,25.6876121003974
1465,453884.4922,6071976.464,45.4559,5.2259,20160927,5.20600069416466,-0.0198993058353443,20.2231758834661,20.4690410093366,26.3537422531773
1466,453885.0641,6071976.354,45.5769,5.3469,20160927,5.32941855605203,-0.0174814439479656,20.7911780775557,21.051330618476,26.7882837095796
1467,453885.4493,6071976.245,45.6434,5.4134,20160927,5.46682896579587,0.0534289657958684,21.173331128192,21.4467279717015,27.0837916986397
1468,453885.8282,6071976.184,45.7953,5.5653,20160927,5.55443813619043,-0.0108618638095708,21.5507811122478,21.6864110454716,27.3768375722291
1469,453885.8764,6071976.18,45.8041,5.5741,20160927,5.56860408262649,-0.00549591737350852,21.5988889714632,21.713941755891,27.414270216425
1470,453885.8769,6071976.174,45.7934,5.5634,20160927,5.56883386909903,0.0054338690990301,21.5992673822532,21.7193878649801,27.4146556602591
1471,453885.8785,6071976.171,45.7897,5.5597,20160927,5.56930754532794,0.00960754532793739,21.6008069453717,21.7227859459439,27.4158976910412
1472,453885.8816,6071976.178,45.8008,5.5708,20160927,5.56978307618959,-0.00101692381040941,21.6040472196624,21.718274354926,27.4183096951038
1473,453885.9066,6071976.197,45.8555,5.6255,20160927,5.58128632887088,-0.0442136711291239,21.6294354742329,21.7143496098327,27.4377556674651
1474,453885.9069,6071976.201,45.8496,5.6196,20160927,5.5822204712917,-0.0373795287083016,21.6298203518173,21.7110394086445,27.4379931273716
1475,453885.9043,6071976.199,45.8461,5.6161,20160927,5.58053891324575,-0.035561086754254,21.6271783734714,21.7114659269216,27.4359696802889
1476,453885.902,6071976.198,45.8437,5.6137,20160927,5.57919220265228,-0.0345077973477155,21.6248576744783,21.7111780429389,27.4341806574014
1477,453885.9015,6071976.195,45.8407,5.6107,20160927,5.57832213237806,-0.0323778676219435,21.6242944090857,21.7135232803237,27.4337889917376
1478,453885.9029,6071976.193,45.8385,5.6085,20160927,5.5786195219688,-0.0298804780312034,21.6256520807476,21.7159556321535,27.4348754391051
1479,453885.9052,6071976.193,45.8435,5.6135,20160927,5.57978831413235,-0.0337116858676474,21.6279515753858,21.7171085747505,27.4366634436219
1480,453885.9031,6071976.194,45.8498,5.6198,20160927,5.5789249240064,-0.0408750759935987,21.6258730224879,21.7151905819798,27.4350318363534
1481,453885.9028,6071976.195,45.8532,5.6232,20160927,5.57897746201475,-0.044222537985247,21.6255941208784,21.7141749103031,27.4347995689495
1482,453885.9026,6071976.197,45.8531,5.6231,20160927,5.57928621313223,-0.0438137868677737,21.6254363686225,21.7123440967968,27.4346460596429
1483,453885.9076,6071976.198,45.8473,5.6173,20160927,5.58198096645587,-0.0353190335441305,21.6304564168294,21.7139859116572,27.4385341253771
1484,453885.9033,6071976.196,45.8413,5.6113,20160927,5.57943287273874,-0.0318671272612647,21.6261150879859,21.7135602810685,27.4351892295427
1485,453885.9062,6071976.197,45.8415,5.6115,20160927,5.58108631731739,-0.0304136826826138,21.6290355636977,21.7141490337267,27.4374446966099
1486,453885.9085,6071976.195,45.841,5.611,20160927,5.58185083043308,-0.0291491695669164,21.6312928576312,21.7170327449691,27.4392308413567
1487,453885.9082,6071976.199,45.8437,5.6137,20160927,5.58247315001427,-0.0312268499857309,21.63107749393,21.71342167983,27.4390016400946
1488,453885.9085,6071976.198,45.8427,5.6127,20160927,5.58242916066188,-0.0302708393381161,21.6313562148148,21.7144372771338,27.4392338309573
1489,453885.9086,6071976.194,45.8396,5.6096,20160927,5.58170866714404,-0.0278913328559609,21.631371808926,21.7179480697953,27.4393076396241
1490,453885.9164,6071976.198,45.8344,5.6044,20160927,5.58636330960064,-0.0180366903993585,21.639254441889,21.7184004607125,27.4453761783693
1491,453885.8969,6071976.201,45.8507,5.6207,20160927,5.57742505428753,-0.0432749457124659,21.6198226276602,21.7060257579206,27.4302194772526
1492,453885.911,6071976.196,45.8349,5.6049,20160927,5.58329876804954,-0.0216012319504602,21.6338133741956,21.7174214166865,27.4411754982724
1493,453885.9108,6071976.201,45.8277,5.5977,20160927,5.58413883198574,-0.0135611680142569,21.6337194648157,21.7129956669721,27.4410252313322
1494,453885.9066,6071976.203,45.8307,5.6007,20160927,5.58246619299821,-0.0182338070017911,21.6295631702087,21.7091586888132,27.4377621598167
1495,453885.9073,6071976.202,45.8199,5.5899,20160927,5.58261244533744,-0.00728755466255659,21.6302416121195,21.7103749049379,27.4383052216602
1496,453885.9087,6071976.201,45.8271,5.5971,20160927,5.58310586854612,-0.0139941314538836,21.6316199424146,21.7119422319679,27.4393925334681
1497,453885.9071,6071976.192,45.8275,5.5975,20160927,5.58055821175823,-0.0169417882417742,21.6298302224452,21.7189263736577,27.4381396489246
1498,453885.9075,6071976.198,45.8337,5.6037,20160927,5.58193116709965,-0.0217688329003529,21.6303564392765,21.7139357616611,27.4384563810143
1499,453885.903,6071976.198,45.8268,5.5968,20160927,5.57969019618553,-0.0171098038144661,21.6258574498441,21.7116793687628,27.4349580301112
1500,453885.8428,6071976.117,45.7868,5.5568,20160927,5.5597080326659,0.00290803266590078,21.5641015829677,21.7517811698456,27.3881834401931
1501,453886.1458,6071976.079,45.8541,5.6241,20160927,5.67446041212627,0.0503604121262677,21.8664331235809,21.9368857828596,27.6241609498741
1502,453886.2103,6071976.65,45.868,5.638,20160927,5.66029295966595,0.0222929596659451,21.9471876937411,21.4802964430781,27.6775088578636
1503,453886.2101,6071976.686,45.8742,5.6442,20160927,5.65509576685487,0.0108957668548655,21.9485105732777,21.4494733368037,27.677807097585
1504,453886.2139,6071976.712,45.8716,5.6416,20160927,5.65477010562695,0.0131701056269486,21.9534432314692,21.4292827879389,27.6811259027806
1505,453886.2392,6071976.99,45.8672,5.6372,20160927,5.65454142291726,0.0173414229172639,21.9927707504584,21.2061162271354,27.7056686843001
1506,453886.2498,6071977.54,45.8485,5.6185,20160927,5.64151956105258,0.0230195610525792,22.0414481590338,20.7472038415993,27.7289605484897
1507,453886.2539,6071977.756,45.8505,5.6205,20160927,5.62794047364045,0.00744047364044764,22.0642242038614,20.5681655189459,27.7400889572545
1508,453886.2592,6071977.86,45.842,5.612,20160927,5.63165707282074,0.0196570728207446,22.0792466647086,20.4840414331291,27.7484578726575
1509,453886.2662,6071977.86,45.8452,5.6152,20160927,5.63355382963629,0.0183538296362862,22.0862143221256,20.4878837178241,27.7539353968998
1510,453886.2622,6071977.968,45.8392,5.6092,20160927,5.63186019671159,0.0226601967115885,22.0928644924613,20.3954967979336,27.7554707514041
1511,453886.2625,6071978.075,45.8456,5.6156,20160927,5.63932631525179,0.0237263152517881,22.104211409266,20.306478307431,27.760610157918
1512,453886.2631,6071978.069,45.8517,5.6217,20160927,5.63958326140306,0.0178832614030648,22.1041749672766,20.3118068869134,27.7607971807044
1513,453886.2459,6071978.321,45.8439,5.6139,20160927,5.62680666214154,0.0129066621415364,22.1150669224754,20.092817308687,27.7599658805826
1514,453886.1916,6071979.037,45.8023,5.5723,20160927,5.58656787326798,0.0142678732679773,22.1563304557647,19.4719322610987,27.7619092534287
1515,453886.1044,6071979.69,45.7368,5.5068,20160927,5.55955702489877,0.0527570248987672,22.1770664246651,18.8895394584769,27.7453418974352
1516,453886.0472,6071980.049,45.7317,5.5017,20160927,5.5246452259708,0.0229452259707994,22.1877057130578,18.5660302072187,27.733561329475
1517,453885.9913,6071980.455,45.6905,5.4605,20160927,5.50103995667814,0.0405399566781446,22.2154917778224,18.2072829904159,27.7309860624097
1518,453885.9295,6071981.084,45.6938,5.4638,20160927,5.49633042281421,0.0325304228142107,22.297447275915,17.6711864984033,27.7544385178936
1519,453885.7553,6071981.836,45.6191,5.3891,20160927,5.41041183365803,0.0213118336580296,22.3219150835816,16.9752618622504,27.717788775653
1520,453885.6489,6071982.212,45.5955,5.3655,20160927,5.38046445060823,0.0149644506082334,22.3256694050895,16.6174612623808,27.6900633096577
1521,453885.5385,6071982.605,45.5851,5.3551,20160927,5.34302955317581,-0.0120704468241888,22.3376720817071,16.2456320666223,27.6657126230099
1522,453885.3329,6071983.056,45.5172,5.2872,20160927,5.29040467428899,0.00320467428899374,22.2860746711129,15.7694117207091,27.5822899812841
1523,453885.1916,6071983.324,45.4872,5.2572,20160927,5.24360670178014,-0.0135932982198623,22.2426051591765,15.4744220235928,27.5208795681648
1524,453885.0844,6071983.453,45.456,5.226,20160927,5.21747002678671,-0.00852997321329418,22.1863777318784,15.3067426309456,27.4621999637881
1525,453884.8401,6071983.769,45.3696,5.1396,20160927,5.15714229139485,0.017542291394852,22.0704705293386,14.9080472700642,27.3349421602832
1526,453884.2554,6071984.162,45.279,5.049,20160927,5.04647438673273,-0.00252561326726752,21.676540460268,14.2283253678821,26.9706932238093
1527,453883.5349,6071984.493,45.1297,4.8997,20160927,4.90621156135205,0.00651156135205166,21.1493499390947,13.5129074080641,26.5031909174824
1528,453883.1846,6071984.617,45.0769,4.8469,20160927,4.84690237121825,2.37121824842035e-06,20.883374580228,13.1972741341301,26.2724373835109
1529,453882.3684,6071984.823,44.9434,4.7134,20160927,4.73016956571149,0.0167695657114875,20.2391899392157,12.5409051175063,25.7271655632598
1530,453881.987,6071984.903,44.8982,4.6682,20160927,4.69044760726274,0.0222476072627389,19.9357393334677,12.2553466701427,25.473666315283
1531,453881.9858,6071984.907,44.9048,4.6748,20160927,4.6900272332484,0.015227233248404,19.9365126056094,12.2513740393047,25.4736995901469
1532,453881.4226,6071984.99,44.8242,4.5942,20160927,4.61606003229366,0.0218600322936586,19.4773929245229,11.8700858109397,25.0973960597229
1533,453880.6965,6071985.031,44.7583,4.5283,20160927,4.55363022931718,0.0253302293171851,18.8617254079365,11.4589515770594,24.6079031374
1534,453879.818,6071985.03,44.6723,4.4423,20160927,4.47162826636416,0.0293282663641552,18.1018670154496,11.0508875661038,24.0207537850919
1535,453879.0052,6071985.019,44.6104,4.3804,20160927,4.41048316642006,0.0300831664200558,17.40340901526,10.7330791871339,23.4924528578442
1536,453878.2619,6071985.007,44.543,4.313,20160927,4.34895580730737,0.0359558073073751,16.7726286288019,10.4911112952402,23.0244166546676
1537,453877.2766,6071984.96,44.4821,4.2521,20160927,4.29184902605209,0.0397490260520943,15.9334295094261,10.2753029135003,22.4212317839196
1538,453876.4095,6071984.926,44.4254,4.1954,20160927,4.24145163947807,0.0460516394780726,15.213973062821,10.1537991044718,21.9164472367898
1539,453875.5811,6071984.881,44.3889,4.1589,20160927,4.21297129365437,0.0540712936543679,14.5338789013033,10.1186802801769,21.4535880314043
1540,453874.6222,6071984.808,44.3274,4.0974,20160927,4.14302862986559,0.0456286298655941,13.7533416115217,10.1836944985375,20.9409286261065
1541,453873.9029,6071984.756,44.3004,4.0704,20160927,4.11367794457563,0.0432779445756326,13.1854459000887,10.2749112117134,20.5773711479661
1542,453873.1215,6071984.704,44.2727,4.0427,20160927,4.09504630986711,0.0523463098671071,12.5895207357343,9.5401830301053,20.203789917729
1543,453872.0967,6071984.656,44.2469,4.0169,20160927,4.05839074154203,0.04149074154203,11.8562446079936,8.59885392897386,19.7520198117079
1544,453871.4314,6071984.638,44.1337,3.9037,20160927,3.94052710985222,0.0368271098522173,11.4146509570802,8.00536476125349,19.4830231938268
1545,453870.5002,6071984.584,44.1871,3.9571,20160927,4.00850072395068,0.0514007239506822,10.8114866389354,7.18023251971669,19.1263025028541
1546,453869.7545,6071984.606,44.0732,3.8432,20160927,3.9425217512914,0.0993217512914044,10.419218925533,6.57894780690432,18.8852423722509
1547,453868.8892,6071984.537,44.1643,3.9343,20160927,3.97204042051075,0.0377404205107532,9.93072835224044,5.86022138106035,18.605020124247
1548,453867.8915,6071984.501,44.0899,3.8599,20160927,3.92563032126499,0.0657303212649922,9.47572963034607,5.12192846984771,18.3373834104548
1549,453866.9501,6071984.495,44.0227,3.7927,20160927,3.84879333787118,0.0560933378711814,9.15284761079958,4.54129089684687,18.1411967005044
1550,453865.9155,6071984.503,43.9708,3.7408,20160927,3.81346527120633,0.0726652712063256,8.91427693928366,4.07583503659844,17.9924377241087
1551,453864.9469,6071984.467,43.9087,3.6787,20160927,3.73063272051209,0.051932720512093,8.75262469897875,3.80365043218934,17.9032691800604
1552,453863.8881,6071984.446,43.798,3.568,20160927,3.62839957679727,0.0603995767972672,8.71523937286172,3.79609241358932,17.8951230791292
1553,453862.8143,6071984.428,43.6672,3.4372,20160927,3.49198630068923,0.0547863006892317,8.81142890816209,4.08259310870851,17.976086652658
1554,453861.7272,6071984.422,43.5891,3.3591,20160927,3.40225927674225,0.043159276742248,9.05040966767751,4.62531435049588,18.1436674966504
1555,453860.7027,6071984.439,43.4567,3.2267,20160927,3.28177188159238,0.0550718815923812,9.40690113353379,5.30847683341024,18.3728977709562
1556,453859.6643,6071984.441,43.3236,3.0936,20160927,3.15947988094556,0.0658798809455594,9.85070327738969,6.08988747732849,18.6536817913906
1557,453858.499,6071984.411,43.1995,2.9695,20160927,3.02235221862793,0.0528522186279297,10.422816835237,7.02917100386006,19.016689185122
1558,453857.4327,6071984.396,43.077,2.847,20160927,2.90137579037195,0.0543757903719477,11.0383430486995,7.94720374013419,19.4026684290534
1559,453856.3747,6071984.371,42.9708,2.7408,20160927,2.78454687304781,0.0437468730478132,11.7057809822414,8.88669134670975,19.826966822293
