GPSID,ETRS89_X,ETRS89_Y,ETRS89_Z,ElevMSL,Date,DEMval,diff,cntrdist,GCPdist,GCPavgdist,Internal
393,453867.4386,6071981.242,44.1008,3.8708,20160927,3.90731882788906,0.0365188278890622,6.34348450495663,3.02367342139471,17.2511625960389,1
394,453867.4139,6071982.213,44.0873,3.8573,20160927,3.90957557857358,0.0522755785735751,7.19116416567184,3.31713313129483,17.4902737973531,1
395,453867.387,6071983.2,44.1018,3.8718,20160927,3.89744311932328,0.0256431193232785,8.08069294332031,3.84943112680835,17.7818387148236,1
396,453867.353,6071984.118,44.047,3.817,20160927,3.88431396556882,0.0673139655688235,8.92342481548501,4.47932137689072,18.0839532462159,1
397,453867.3088,6071985.065,44.0369,3.8069,20160927,3.85635325623467,0.049453256234671,9.80425213985606,5.21467539183964,18.4194005696306,1
398,453867.2623,6071986.047,44.0083,3.7783,20160927,3.82905758018056,0.0507575801805609,10.72955304455,6.03982584940534,18.7900624306974,1
399,453867.2002,6071987.075,43.998,3.768,20160927,3.81805818219113,0.0500581821911332,11.7049422475259,6.94251251641948,19.1986476221301,1
400,453867.1862,6071988.116,43.9746,3.7446,20160927,3.78572071465749,0.0411207146574917,12.7125136941044,7.90512577025828,19.642505322668,1
401,453867.1455,6071989.081,43.9455,3.7155,20160927,3.76432057699207,0.0488205769920746,13.6451752411798,8.80493323379158,20.0712542523278,1
402,453867.0866,6071990.032,43.9293,3.6993,20160927,3.75481103706532,0.0555110370653229,14.5649089683394,9.35036950954946,20.5134849087086,1
403,453867.0627,6071990.988,43.9124,3.6824,20160927,3.74442700880117,0.0620270088011723,15.4998052221893,8.90251728960765,20.9858456484625,1
404,453867.0279,6071991.935,43.8933,3.6633,20160927,3.7299942434866,0.0666942434866034,16.4264661010396,8.5520815602677,21.4782377447258,1
405,453866.995,6071992.878,43.8912,3.6612,20160927,3.72421083344511,0.0630108334451105,17.3517387723309,8.29480349389644,21.996374876129,1
406,453866.9508,6071993.899,43.8863,3.6563,20160927,3.71101208143486,0.0547120814348556,18.354396763505,8.13983665928036,22.5900568766937,1
407,453866.9059,6071994.821,43.8731,3.6431,20160927,3.71448363251509,0.0713836325150883,19.2608964744294,8.11373745011558,23.157075300407,1
408,453866.8635,6071995.74,43.8605,3.6305,20160927,3.68422131082919,0.0537213108291907,20.1662459495113,8.18946922884183,23.7524712598916,0
409,453866.8472,6071996.597,43.8536,3.6236,20160927,3.67171188156149,0.0481118815614892,21.0144855947818,8.32848975739701,24.3360406701571,0
410,453866.8155,6071997.525,43.8276,3.5976,20160927,3.66343319042891,0.0658331904289104,21.9321538090339,8.58706511273186,24.9949865440382,0
411,453866.7956,6071998.367,43.8043,3.5743,20160927,3.64060517442081,0.0663051744208145,22.766519248947,8.89115013683665,25.617320117435,0
412,453866.7896,6071999.047,43.7944,3.5644,20160927,3.63294977305305,0.0685497730530455,23.4418396222399,9.17684780085552,26.1360826803487,0
413,453866.7736,6071999.91,43.789,3.559,20160927,3.62930952715216,0.0703095271521583,24.2984173147807,9.60393707597218,26.8122044700167,0
414,453866.8057,6072000.968,43.8062,3.5762,20160927,3.64665912632525,0.0704591263252534,25.3542474642091,10.1612069800453,27.6702820327811,0
415,453866.9585,6072001.885,43.8282,3.5982,20160927,3.69604055612375,0.0978405561237516,26.2819730488464,10.6103412407014,28.4439665455943,0
416,453867.055,6072002.57,43.8634,3.6334,20160927,3.70417245874976,0.0707724587497616,26.9732518578,10.9980345972243,29.0318053967229,0
417,453867.1502,6072003.132,43.8826,3.6526,20160927,3.70439195296832,0.0517919529683231,27.542085917492,11.3266138294215,29.5219357628983,0
418,453867.2686,6072003.47,43.874,3.644,20160927,3.70907752082023,0.0650775208202323,27.8907003553805,11.4919709515916,29.824811048528,0
419,453867.5272,6072004.008,43.8958,3.6658,20160927,3.76211014732547,0.0963101473254691,28.4539978297608,11.7279435811792,30.3181831767535,0
420,453867.6108,6072004.2,43.9136,3.6836,20160927,3.76195267959332,0.0783526795933183,28.654344921585,11.8237586172777,30.4948754185042,0
421,453867.7006,6072004.378,43.9305,3.7005,20160927,3.76813039676426,0.0676303967642617,28.8416532472689,11.9076269150709,30.6605863540911,0
422,453867.9082,6072004.762,43.9441,3.7141,20160927,3.78513103415963,0.071031034159625,29.247994094415,12.0896046270486,31.0218096413221,0
423,453868.0536,6072005.057,43.9754,3.7454,20160927,3.79709857195865,0.0516985719586538,29.5589411232713,12.2461502668025,31.2998033374715,0
424,453868.4941,6072005.359,43.9284,3.6984,20160927,3.7963326510124,0.0979326510124037,29.9173309892578,12.2556883205156,31.6218062796005,0
425,453868.9233,6072005.496,43.8681,3.6381,20160927,3.74963727323536,0.11153727323536,30.1161258986016,12.1510292605885,31.8014108603627,0
426,453869.0494,6072005.543,43.8436,3.6136,20160927,3.75311295054682,0.139512950546823,30.1822262350425,12.1291659625653,31.8613030530114,0
427,453869.3095,6072005.578,43.8628,3.6328,20160927,3.6841173883694,0.0513173883693998,30.2589142623294,12.0341101973138,31.9310378932984,0
428,453869.6417,6072005.269,43.9131,3.6831,20160927,3.75745241677385,0.0743524167738498,30.0117962009796,11.6054222970603,31.7076567582025,0
429,453869.7199,6072005.043,43.9137,3.6837,20160927,3.75912728275091,0.0754272827509088,29.8036256321365,11.3689640952021,31.5195956757395,0
430,453869.7159,6072005.042,43.9028,3.6728,20160927,3.75823006305314,0.0854300630531388,29.801912824493,11.3699440813751,31.5180470962724,0
431,453869.7161,6072005.036,43.8946,3.6646,20160927,3.75792763394166,0.0933276339416569,29.7960498992019,11.3645434405631,31.5127547581314,0
432,453869.72,6072005.042,43.917,3.687,20160927,3.75909268205944,0.0720926820594445,29.8026606662605,11.3680327235631,31.5187246112918,0
433,453869.7172,6072005.042,43.9202,3.6902,20160927,3.75845392193772,0.068253921937719,29.8021498860186,11.3693379157961,31.5182618607309,0
434,453869.7202,6072005.047,43.931,3.701,20160927,3.7594910861765,0.0584910861764958,29.8076132280858,11.3723635996064,31.5231957615506,0
435,453869.7209,6072005.045,43.9326,3.7026,20160927,3.75958313242298,0.0569831324229773,29.8057745239571,11.3702677806947,31.521536222288,0
436,453869.7139,6072005.038,43.9178,3.6878,20160927,3.75758263292039,0.0697826329203863,29.7976152350015,11.3673388618797,31.5141664896678,0
437,453869.7142,6072005.037,43.9155,3.6855,20160927,3.75755926521198,0.0720592652119767,29.7966866823659,11.3663144170551,31.5133284798066,0
438,453869.7145,6072005.038,43.9171,3.6871,20160927,3.75770425814376,0.0706042581437618,29.7977246167137,11.3670589089922,31.5142655699306,0
439,453869.7167,6072005.04,43.918,3.688,20160927,3.75823646758443,0.0702364675844329,29.800092240225,11.3678017966191,31.5164040853854,0
440,453869.7162,6072005.04,43.9203,3.6903,20160927,3.75815056796932,0.0678505679693227,29.800001058327,11.3680349769365,31.5163214841461,0
441,453869.7162,6072005.041,43.9192,3.6892,20160927,3.75821614538369,0.0690161453836851,29.8009842916734,11.3689195722438,31.5172090629548,0
442,453869.7167,6072005.041,43.9175,3.6875,20160927,3.75830214497365,0.0708021449736518,29.801075470563,11.3686864100701,31.5172916636409,0
443,453869.7184,6072005.039,43.9175,3.6875,20160927,3.7585045049101,0.0710045049100954,29.7994191003766,11.3661244561936,31.5157974230157,0
444,453869.7177,6072005.041,43.9202,3.6902,20160927,3.7584741441636,0.068274144163599,29.8012578526826,11.3682201373226,31.517456888668,0
445,453869.7192,6072005.04,43.9216,3.6916,20160927,3.75870352469512,0.0671035246951215,29.8005482713983,11.3666361531102,31.5168172098402,0
446,453869.7213,6072005.045,43.9368,3.7068,20160927,3.75971213057725,0.0529121305772482,29.8058475177698,11.3700814370487,31.5216023597012,0
447,453869.7203,6072005.044,43.9331,3.7031,20160927,3.75932272716888,0.0562227271688815,29.804681829813,11.3696624963852,31.5205494081192,0
448,453869.722,6072005.044,43.9374,3.7074,20160927,3.75986998820742,0.0524699882074167,29.804992066542,11.36887048002,31.5208304967262,0
449,453869.7227,6072005.044,43.9341,3.7041,20160927,3.76009533097697,0.055995330976967,29.8051198383157,11.3685444135005,31.5209462655726,0
450,453869.7224,6072005.044,43.9305,3.7005,20160927,3.75999875551501,0.0594987555150106,29.8050650770442,11.3686841521465,31.5208966484664,0
451,453869.7247,6072005.045,43.9305,3.7005,20160927,3.76080861501056,0.0603086150105581,29.8064681747609,11.3684979607968,31.5221647314534,0
452,453869.7237,6072005.045,43.9315,3.7015,20160927,3.76048611957795,0.0589861195779537,29.8062855896624,11.3689636064658,31.5219992901554,0
453,453869.7238,6072005.045,43.9338,3.7038,20160927,3.76051836912121,0.0567183691212145,29.8063038467128,11.368917038799,31.5220158328664,0
454,453869.7224,6072005.043,43.9373,3.7073,20160927,3.75993063547691,0.0526306354769095,29.8040818776651,11.3677992746165,31.5200090441103,0
455,453869.7213,6072005.041,43.936,3.706,20160927,3.75944219000762,0.0534421900076198,29.8019146969122,11.3665421254956,31.5180519598259,0
456,453869.7238,6072005.043,43.9369,3.7069,20160927,3.76038051298701,0.0534805129870093,29.8043374636985,11.3671471631408,31.5202406164662,0
457,453869.7215,6072005.042,43.9335,3.7035,20160927,3.7595738279542,0.0560738279541964,29.8029344031491,11.3673337354835,31.5189726150636,0
458,453869.724,6072005.045,43.9324,3.7024,20160927,3.76058286820774,0.0581828682077359,29.8063403617866,11.3688239055319,31.5220489192341,0
459,453869.7208,6072005.046,43.9262,3.6962,20160927,3.75961807945606,0.0634180794560604,29.8067394875587,11.3711992260294,31.5224073164599,0
460,453869.7183,6072005.044,43.9172,3.6872,20160927,3.75877533554847,0.071575335548467,29.8043169654434,11.3705945350927,31.520218832302,0
461,453869.7202,6072005.042,43.9227,3.6927,20160927,3.7591568348479,0.0664568348479011,29.8026971602969,11.3679395161964,31.5187576743639,0
462,453869.7211,6072005.04,43.9226,3.6926,20160927,3.7593107829451,0.0667107829450955,29.8008949906927,11.3657505518489,31.5171313162229,0
463,453869.7208,6072005.041,43.925,3.695,20160927,3.75928209663693,0.0642820966369277,29.8018234434138,11.36677512931,31.5179692866243,0
464,453869.7207,6072005.046,43.9279,3.6979,20160927,3.75958577219644,0.0616857721964381,29.80672124084,11.3712458107325,31.5223907833189,0
465,453869.7218,6072005.049,43.9284,3.6984,20160927,3.76014447319015,0.0617444731901475,29.8098715940426,11.3733882123717,31.5252356090486,0
466,453869.7231,6072005.049,43.9297,3.6997,20160927,3.76056671848375,0.0608667184837537,29.8101088495722,11.372782904781,31.5254506052029,0
467,453869.723,6072005.048,43.9289,3.6989,20160927,3.76046577180262,0.0615657718026235,29.8091073967607,11.3719444689453,31.5245464082871,0
468,453869.7197,6072005.044,43.9214,3.6914,20160927,3.75912957622623,0.0677295762262302,29.8045723568836,11.3699420790694,31.5204502221364,0
469,453869.7203,6072005.042,43.9209,3.6909,20160927,3.75918891124213,0.0682889112421292,29.8027154078017,11.367892913546,31.5187742063728,0
470,453869.7202,6072005.041,43.9269,3.6969,20160927,3.75908998456973,0.0621899845697298,29.8017139499073,11.3670547566466,31.5178700891758,0
471,453869.7217,6072005.043,43.9331,3.7031,20160927,3.75970569670315,0.0566056967031536,29.803954108477,11.3681253810082,31.5198932810976,0
472,453869.7233,6072005.045,43.9344,3.7044,20160927,3.76035712142368,0.0559571214236843,29.8062125647145,11.3691498839944,31.5219331224744,0
473,453869.7235,6072005.046,43.9287,3.6987,20160927,3.76049037542825,0.0617903754282541,29.8072322715364,11.3699416994076,31.5228538304239,0
474,453869.722,6072005.045,43.9246,3.6946,20160927,3.75993787738007,0.0653378773800704,29.8059752694473,11.3697553621336,31.5217181123295,0
475,453869.7217,6072005.046,43.9255,3.6955,20160927,3.75990884477386,0.064408844773856,29.8069037226114,11.3707799947152,31.5225561289068,0
476,453869.7185,6072005.047,43.9268,3.6968,20160927,3.75900796725446,0.0622079672544644,29.8073031213081,11.3731556417414,31.5229147750969,0
477,453869.7183,6072005.046,43.9251,3.6951,20160927,3.75890733016604,0.0638073301660396,29.80628341691,11.3723640501031,31.5219940825342,0
478,453869.7188,6072005.045,43.9235,3.6935,20160927,3.75892773234655,0.0654277323465551,29.8053913915338,11.3712462656977,31.5211890835879,0
479,453869.7203,6072005.045,43.9221,3.6921,20160927,3.75938963516342,0.0672896351634154,29.8056650429521,11.3705473168623,31.5214370256122,0
480,453869.7219,6072005.045,43.9203,3.6903,20160927,3.75990562783681,0.0696056278368098,29.8059570182347,11.3698019421983,31.5217015752939,0
481,453869.7201,6072005.046,43.9209,3.6909,20160927,3.7593919286387,0.0684919286387027,29.8066117673383,11.3715253334108,31.5222915910936,0
482,453869.7208,6072005.046,43.9245,3.6945,20160927,3.75961807945606,0.0651180794560604,29.8067394875587,11.3711992260294,31.5224073164599,0
483,453869.7203,6072005.045,43.9254,3.6954,20160927,3.75938963516342,0.0639896351634155,29.8056650429521,11.3705473168623,31.5214370256122,0
484,453869.7202,6072005.044,43.9254,3.6954,20160927,3.75929053534198,0.0638905353419834,29.8046635835122,11.3697090917823,31.5205328763323,0
485,453869.7206,6072005.043,43.9243,3.6943,20160927,3.75935222150596,0.0650522215059586,29.8037533604456,11.3686379020646,31.5197113990157,0
486,453869.7204,6072005.043,43.9258,3.6958,20160927,3.75928795328489,0.063487953284886,29.8037168650181,11.3687310966686,31.5196783336433,0
487,453869.7211,6072005.043,43.9297,3.6997,20160927,3.75951289205864,0.0598128920586403,29.8038446046903,11.3684049276057,31.5197940679643,0
488,453869.7214,6072005.044,43.9309,3.7009,20160927,3.75967683724603,0.0587768372460267,29.8048825605189,11.3691499924916,31.5207312785747,0
489,453869.7209,6072005.045,43.9322,3.7022,20160927,3.75958313242298,0.0573831324229772,29.8057745239571,11.3702677806947,31.521536222288,0
490,453869.7234,6072005.048,43.9301,3.7001,20160927,3.76059546257201,0.0604954625720087,29.809180410602,11.3717582266145,31.5246125708573,0
491,453869.7247,6072005.05,43.9281,3.6981,20160927,3.76115585251768,0.0630558525176834,29.8113841238513,11.372923145893,31.5266029555815,0
492,453869.7217,6072005.045,43.9296,3.6996,20160927,3.75984112875029,0.0602411287502886,29.8059205167824,11.3698951043938,31.5216685021685,0
493,453869.7201,6072005.043,43.9347,3.7047,20160927,3.75919155095328,0.0544915509532764,29.8036621243097,11.3688708937393,31.5196287379494,0
494,453869.7198,6072005.042,43.9329,3.7029,20160927,3.75902852928966,0.0561285292896603,29.8026241735321,11.368125933657,31.5186915494906,0
495,453869.7182,6072005.043,43.9308,3.7008,20160927,3.75869209832976,0.0578920983297575,29.803315500969,11.3697564190371,31.5193146978006,0
496,453869.7207,6072005.046,43.9302,3.7002,20160927,3.75958577219644,0.0593857721964381,29.80672124084,11.3712458107325,31.5223907833189,0
497,453869.7156,6072005.047,43.9258,3.6958,20160927,3.75850569046987,0.0627056904698695,29.8067743319419,11.3745072315903,31.5224356555214,0
498,453869.7132,6072005.045,43.9245,3.6945,20160927,3.75796005800402,0.063460058004019,29.804370404402,11.3738570430122,31.5202640601009,0
499,453869.7104,6072005.042,43.9211,3.6911,20160927,3.75728296776991,0.0661829677699104,29.8009104785135,11.3725099148736,31.5171390669202,0
500,453869.7106,6072005.041,43.921,3.691,20160927,3.75725294990397,0.0662529499039657,29.7999636421289,11.3715321641589,31.5162844736536,0
501,453869.712,6072005.041,43.924,3.694,20160927,3.7574937487739,0.063493748773896,29.8002187091353,11.3708788139005,31.516515528298,0
502,453869.7124,6072005.041,43.9216,3.6916,20160927,3.75756254845388,0.0659625484538786,29.8002915971052,11.3706921671554,31.5165815552618,0
503,453869.7141,6072005.041,43.9195,3.6895,20160927,3.75785494707378,0.0683549470737845,29.8006014288657,11.3698990413543,31.516862226109,0
504,453869.7184,6072005.042,43.9333,3.7033,20160927,3.75866056090733,0.0553605609073293,29.8023687606993,11.3687784815948,31.5184601521359,0
505,453869.7174,6072005.043,43.9377,3.7077,20160927,3.7585541790604,0.050854179060396,29.8031695893325,11.3701293461429,31.5191825044206,0
506,453869.7121,6072005.035,43.9184,3.6884,20160927,3.75685347022274,0.0684534702227415,29.7943374002392,11.3655257603559,31.5112066976152,0
507,453869.7144,6072005.036,43.9233,3.6933,20160927,3.75752272170557,0.0642227217055682,29.7957399059913,11.3653366409748,31.5124739707032,0
508,453869.7189,6072005.041,43.9303,3.7003,20160927,3.75868054319354,0.0583805431935369,29.8014767540479,11.3676607008936,31.517655200319,0
509,453869.7173,6072005.041,43.9191,3.6891,20160927,3.75840534449363,0.0693053444936278,29.8011848959483,11.3684066381447,31.5173907948796,0
510,453869.7175,6072005.041,43.9214,3.6914,20160927,3.75843974433362,0.0670397443336186,29.801221373672,11.3683133863432,31.5174238411481,0
511,453869.7145,6072005.042,43.9173,3.6873,20160927,3.75798898425359,0.0706889842535894,29.801657588775,11.370597005157,31.5178158710539,0
512,453869.7234,6072005,43.916,3.686,20160927,3.75754227497816,0.0715422749781554,29.7619881850554,11.3293002942015,31.4820177524465,0
513,453869.8368,6072004.196,43.9186,3.6886,20160927,3.78131401724992,0.0927140172499232,28.9934252863236,10.5690953938958,30.791444890203,0
514,453869.9294,6072003.454,43.9283,3.6983,20160927,3.77461116737961,0.0763111673796089,28.283871709091,9.88102980236202,30.1593662045126,0
515,453870.0206,6072002.6,43.9287,3.6987,20160927,3.77786189558484,0.079161895584837,27.4665075447867,9.10919660297464,29.4385607469487,0
516,453870.086,6072001.744,43.9336,3.7036,20160927,3.77668507698584,0.0730850769858393,26.6441694953883,8.36792829777466,28.722484155368,0
517,453870.136,6072000.918,43.9321,3.7021,20160927,3.76751038485368,0.0654103848536844,25.8499088086381,7.68415772827626,28.0408429184913,0
518,453870.1631,6072000.051,43.9193,3.6893,20160927,3.7559492534129,0.066649253412904,25.0125621567333,7.01744561844336,27.3349870211205,0
519,453870.3057,6071999.017,43.9176,3.6876,20160927,3.77172397461979,0.0841239746197933,24.0441096485696,6.20248823361552,26.5340054994169,0
520,453870.5312,6071998.04,43.9088,3.6788,20160927,3.79267833019515,0.113878330195151,23.1593904801364,5.42867481424127,25.8182661391767,0
521,453870.6869,6071997.107,43.929,3.699,20160927,3.76742263783296,0.0684226378329589,22.3066285613196,4.8234382144584,25.1526060133217,0
522,453870.7733,6071996.063,43.9559,3.7259,20160927,3.75733382689506,0.0314338268950634,21.3348272424085,4.37969394931273,24.4337184541396,0
523,453870.8827,6071995.064,43.9579,3.7279,20160927,3.78687587861725,0.0589758786172481,20.4205558021841,4.13607375293592,23.7994572675076,1
524,453870.9994,6071994.149,43.9631,3.7331,20160927,3.79121692082033,0.0581169208203316,19.5966072711066,4.104433086313,23.2692528174371,1
525,453871.0917,6071993.24,43.9559,3.7259,20160927,3.79233634092018,0.0664363409201778,18.7785430976067,4.29620386966848,22.7843421436285,1
526,453871.1828,6071992.469,43.9754,3.7454,20160927,3.77994981492131,0.0345498149213093,18.0967299365702,4.58628215908978,22.4089229362249,1
527,453871.238,6071991.626,43.9906,3.7606,20160927,3.78393276224251,0.0233327622425086,17.3424774117451,5.05614121636463,22.0185501497054,1
528,453871.3082,6071990.869,43.9876,3.7576,20160927,3.79127448928228,0.0336744892822751,16.6812533565052,5.54038275225572,21.695564319482,1
529,453871.3789,6071990.163,44.008,3.778,20160927,3.80998602823408,0.0319860282340794,16.0747794398686,6.04028888499917,21.4129645680768,1
530,453871.4067,6071989.361,44.0231,3.7931,20160927,3.82997653458044,0.0368765345804412,15.3721199530309,6.68278510029401,21.0944129840041,1
531,453871.4257,6071988.707,44.0487,3.8187,20160927,3.84501368539522,0.0263136853952242,14.8048702619515,7.23224365510557,20.8454446622855,1
532,453871.4614,6071987.749,44.0659,3.8359,20160927,3.86541332703986,0.0295133270398584,13.991707238996,8.06192461915443,20.5016796310027,1
533,453871.5,6071986.914,44.0795,3.8495,20160927,3.87092321417281,0.0214232141728128,13.3028286254054,8.80347794934947,20.2224373524354,1
534,453871.5319,6071986.107,44.0915,3.8615,20160927,3.8852004448734,0.0237004448733962,12.6507964352758,8.9017776093608,19.966828034187,1
535,453871.53,6071985.195,44.1136,3.8836,20160927,3.90684285755771,0.0232428575577055,11.9137245413159,8.37694610233995,19.6833935573403,1
536,453871.5333,6071984.271,44.1287,3.8987,20160927,3.92910008085413,0.0304000808541312,11.1966512907181,7.92185545732786,19.4199619666738,1
537,453871.5475,6071983.376,44.1331,3.9031,20160927,3.94332487349336,0.040224873493357,10.5404495647272,7.57330378696109,19.1920037032492,1
538,453871.5329,6071982.692,44.1392,3.9092,20160927,3.94908763557077,0.0398876355707691,10.0454213242486,7.34487674560993,19.023612478207,1
539,453871.5197,6071981.887,44.1396,3.9096,20160927,3.93612554603293,0.0265255460329294,9.49599959980221,7.15486136061554,18.846001924574,1
540,453871.5178,6071980.922,44.1372,3.9072,20160927,3.95514243447023,0.0479424344702335,8.90018990905902,7.05648438241756,18.6677067870559,1
541,453871.503,6071979.951,44.1445,3.9145,20160927,3.95961583687095,0.0451158368709526,8.35931632643563,7.07711049791407,18.5155177922348,1
542,453871.5372,6071978.98,44.1314,3.9014,20160927,3.97186549755012,0.0704654975501184,7.94592267469767,7.27693677579086,18.4184343587401,1
543,453871.5711,6071978.058,44.1458,3.9158,20160927,3.96430969612882,0.0485096961288214,7.6488984993678,7.57925809095695,18.3575761683144,1
544,453871.5248,6071976.969,44.1341,3.9041,20160927,3.97829285583105,0.0741928558310465,7.34638770296308,7.98225538579141,18.2840049545002,1
545,453871.4351,6071975.9,44.1147,3.8847,20160927,3.97834857071943,0.0936485707194321,7.15489667199686,8.45959396232412,18.2299350638755,1
546,453871.3899,6071974.906,44.1122,3.8822,20160927,3.93086111929765,0.0486611192976545,7.15662228428297,8.12427756860799,18.2301033689038,1
547,453871.3443,6071973.93,44.1073,3.8773,20160927,3.92647707114804,0.0491770711480362,7.29047150293985,7.65858462686566,18.2611283429247,1
548,453871.2465,6071972.883,44.0922,3.8622,20160927,3.92896016940811,0.0667601694081137,7.52760285166888,7.22551127952788,18.3083211266622,1
549,453871.1366,6071971.687,44.0808,3.8508,20160927,3.895894877883,0.0450948778830043,7.96301753562231,6.89751865236305,18.4101964196076,1
550,453871.0569,6071970.557,44.0651,3.8351,20160927,3.88490312517458,0.049803125174575,8.52990643493126,6.79532902883627,18.5645947100848,1
551,453871.0234,6071969.504,44.0488,3.8188,20160927,3.88095772359275,0.0621577235927506,9.18313741280851,6.90878444887978,18.7669935774862,1
552,453870.9932,6071968.699,44.0325,3.8025,20160927,3.87054886452964,0.068048864529636,9.72682849404975,7.09615644139283,18.9453578883673,1
553,453870.9634,6071967.883,44.0198,3.7898,20160927,3.87346466853898,0.0836646685389755,10.3135016879348,7.37230598649428,19.1476723096447,1
554,453870.9141,6071967.036,44.0111,3.7811,20160927,3.855455392004,0.074355392004005,10.9425117706588,7.72427037386057,19.3715808394015,1
555,453870.8838,6071966.163,44.0118,3.7818,20160927,3.8468122396744,0.0650122396744002,11.631694102431,8.18035931021892,19.6306969590058,1
556,453870.8743,6071965.184,44.013,3.783,20160927,3.82664529899968,0.0436452989996847,12.445100162846,8.78582725119618,19.9520964125288,1
557,453870.8586,6071964.331,44.0104,3.7804,20160927,3.82524498144099,0.044844981440987,13.1684981174157,9.35981826525003,20.2466430590914,1
558,453870.8362,6071963.579,44.0068,3.7768,20160927,3.80099900605838,0.0241990060583777,13.8144616769337,8.65517473213292,20.5159595780087,1
559,453870.764,6071962.616,44.0076,3.7776,20160927,3.80138288748594,0.0237828874859383,14.6371770082732,7.77155898196767,20.8640515310339,1
560,453870.6738,6071961.607,43.988,3.758,20160927,3.79879416911142,0.0407941691114151,15.5108792258642,6.87553017898787,21.2458776067191,1
561,453870.6126,6071960.586,43.9885,3.7585,20160927,3.78597639736506,0.0274763973650578,16.4228532784293,5.99207938572092,21.663626027247,1
562,453870.5522,6071959.763,43.9581,3.7281,20160927,3.79477314225133,0.0666731422513251,17.1630208825106,5.3226572353849,22.0152822784669,1
563,453870.4994,6071958.846,43.9527,3.7227,20160927,3.77324643241745,0.0505464324174487,18.0014453923085,4.62678222545661,22.4320735537143,1
564,453870.4277,6071957.892,43.9423,3.7123,20160927,3.77267417122262,0.06037417122262,18.8761445729774,4.01236121151318,22.8911656336771,1
565,453870.3422,6071956.967,43.9442,3.7142,20160927,3.75062593043149,0.0364259304314896,19.7266073569883,3.57799776992557,23.3703767171094,1
566,453870.1964,6071955.984,43.9174,3.6874,20160927,3.7322175238281,0.0448175238280988,20.621990515073,3.39911640880248,23.9230621302573,1
567,453870.0354,6071955.094,43.898,3.668,20160927,3.71140925541687,0.0434092554168739,21.4323392025882,3.51138812440027,24.4727401341842,0
568,453869.9252,6071954.216,43.8864,3.6564,20160927,3.7162080220799,0.0598080220798964,22.2511557682663,3.78743966807813,25.0680534272499,0
569,453869.8054,6071953.313,43.8745,3.6445,20160927,3.6936200770536,0.0491200770536011,23.0968250056386,4.25425522957307,25.7197889418402,0
570,453869.6869,6071952.381,43.8551,3.6251,20160927,3.69386401042375,0.0687640104237524,23.9758264186845,4.8655826997482,26.426671212705,0
571,453869.5743,6071951.437,43.8544,3.6244,20160927,3.6844973932502,0.0600973932502038,24.8722344475198,5.57328918040246,27.1704851365481,0
572,453869.4583,6071950.482,43.8621,3.6321,20160927,3.68026798118206,0.0481679811820634,25.7826260716435,6.35544409844869,27.9442646046398,0
573,453869.3199,6071949.534,43.8327,3.6027,20160927,3.64604351041224,0.0433435104122424,26.6855279479992,7.18885362255474,28.726438283971,0
574,453869.2114,6071948.664,43.8325,3.6025,20160927,3.64777234535199,0.045272345351989,27.5207323634297,7.96829212301824,29.4599676989094,0
575,453869.0723,6071947.783,43.8336,3.6036,20160927,3.64645859564001,0.0428585956400127,28.3641002892729,8.79112479083066,30.2096047866676,0
576,453868.9079,6071946.874,43.8038,3.5738,20160927,3.60037231596113,0.0265723159611313,29.2339813049752,9.66296490770467,30.9906819719777,0
577,453868.8086,6071946.059,43.8121,3.5821,20160927,3.58879121842569,0.00669121842568687,30.0238585349367,10.4303391866036,31.7058940914078,0
578,453868.698,6071945.231,43.8073,3.5773,20160927,3.57297506412773,-0.00432493587227389,30.8266086004743,11.2219225625715,32.4382890141148,0
579,453868.5834,6071944.341,43.7973,3.5673,20160927,3.57001870330236,0.00271870330236501,31.6919281586587,12.0775981864232,33.2333877408749,0
580,453868.4888,6071943.405,43.7936,3.5636,20160927,3.56342594119243,-0.000174058807568045,32.6071745890055,12.9734623068132,34.0802046537465,0
581,453868.3862,6071942.458,43.7888,3.5588,20160927,3.56159827458876,0.00279827458876047,33.5337709449174,13.8884536447073,34.9429512429954,0
582,453868.3044,6071941.615,43.7915,3.5615,20160927,3.56588586545508,0.00438586545507524,34.3609164148316,14.7035772431382,35.7173360318801,0
583,453868.2352,6071940.757,43.7865,3.5565,20160927,3.5711204395555,0.0146204395554954,35.2053228553192,15.5318989252603,36.5116687801047,0
584,453868.1115,6071939.91,43.7758,3.5458,20160927,3.59315272195506,0.0473527219550602,36.033735355849,16.3711626415362,37.2938964296638,0
585,453868.0394,6071939.107,43.7859,3.5559,20160927,3.60135762576925,0.0454576257692456,36.8248601069241,17.1538219285004,38.0440071079418,0
586,453867.9724,6071938.287,43.8028,3.5728,20160927,3.59572621995062,0.0229262199506204,37.6340443302453,17.9531483078705,38.8138766155105,0
587,453867.9426,6071937.342,43.8148,3.5848,20160927,3.59953389060641,0.0147338906064056,38.5717616632074,18.8627014857903,39.709360388546,0
588,453867.9125,6071936.342,43.8268,3.5968,20160927,3.58709136161996,-0.0097086383800411,39.5645885739553,19.8284441202885,40.6606583438162,0
589,453867.8885,6071935.561,43.8379,3.6079,20160927,3.60900524276993,0.00110524276992852,40.340204478832,20.5851300031641,41.4058901160827,0
590,453867.8608,6071934.927,43.8536,3.6236,20160927,3.61502570973204,-0.00857429026795931,40.969275925825,21.2029075228135,42.0114819378272,0
